fips,solar_system_count_residential,population,household_count,housing_unit_count,land_area,average_household_size,daily_solar_radiation,average_household_income,housing_unit_median_value,race_white_rate,race_black_africa_rate,age_median,voting_2016_dem_percentage,employ_rate,geoid,county_name,locale,age_18_under,age_25_to_44,age_45_to_64,age_65_plus,ed_bachelor_rate,housing_density,pop_density,race_oth_rate,total_mf_own_hh,total_mf_own_suit,total_mf_rent_hh,total_mf_rent_suit,total_sf_own_hh,total_sf_own_suit,total_sf_rent_hh,total_sf_rent_suit,suit_mf_own_rate,suit_mf_rent_rate,suit_rate,suit_sf_own_rate,suit_sf_rent_rate,total_hh,high_sf_own_rate,low_sf_own_rate,mid_sf_own_rate,mod_sf_own_rate,rent_pct,sf_pct,sf_rent_pct,solar_per_capita,very_low_sf_own_rate,urban,city,rural,suburban
13299950900,1.0,4230,1821,2121,130.9451,2.32,4.52,39395.6617243,60700.0,0.749408983452,0.20827423167800002,38.9,0.282798353909,0.8735154394299999,13299950900.0,Ware County,rural_distant,0.1333333333333,0.230260047281,0.307801418439,0.13617021276602997,0.0995792426367,13.906591388299372,32.30361426277119,0.042316784870010005,6.0,4.934100000000001,268.0,54.9781,870.0,809.9558999999999,314.0,279.132,0.8223500000000001,0.20514216417910447,0.7880659122085047,0.9309837931034481,0.8889554140127389,1458.0,0.9239464705882353,0.9462088235294118,0.9282443037974684,0.9327886524822695,0.3991769547325103,0.8120713305898491,0.2652027027027027,0.00023640661938534278,0.9414071065989847,rural,0,1,0
13275960100,0.0,1212,506,589,28.27348,2.4,4.53,31542.292490099997,87200.0,0.46782178217799997,0.46204620461999996,37.8,0.38109983982900003,0.814736842105,13275960100.0,Thomas County,rural_distant,0.19471947194710001,0.24834983498399998,0.310231023102,0.10231023102310001,0.0786516853933,17.896629633140314,42.86702591969577,0.0701320132013,3.0,1.5121,73.0,14.509100000000002,203.0,189.62120000000002,139.0,127.3575,0.5040333333333333,0.19875479452054798,0.7966504784688996,0.9340945812807883,0.9162410071942446,418.0,0.9288753846153845,0.9433916666666667,0.9433880000000001,0.9433897435897436,0.507177033492823,0.8181818181818182,0.4064327485380117,0.0,0.9281725806451613,rural,0,1,0
13275960800,0.0,5499,2030,2444,62.05361,2.6,4.55,60128.91625619999,121400.0,0.38188761593000004,0.6059283506090001,40.8,0.38109983982900003,0.871961805556,13275960800.0,Thomas County,rural_distant,0.1931260229133,0.1634842698674,0.286415711947,0.16893980723770002,0.20276226858616003,32.71364873050899,88.61692333451673,0.012184033460629,16.0,14.895,288.0,56.1879,1011.0,903.1953,372.0,336.7217,0.9309375,0.195096875,0.7771190871369295,0.8933682492581602,0.9051658602150537,1687.0,0.894175967413442,0.9028117647058823,0.8728308219178083,0.893175,0.3912270302311796,0.8197984588026082,0.26898047722342733,0.0,0.9074829268292683,rural,0,1,0
13275961100,0.0,2825,1021,1305,107.3607,2.75,4.56,40773.9471107,106700.0,0.442831858407,0.522123893805,38.5,0.38109983982900003,0.8941574936489999,13275961100.0,Thomas County,rural_distant,0.1932743362832,0.19398230088500001,0.2545132743362,0.2014159292038,0.09095860566444,9.509997606200407,26.313166736058914,0.035044247787630003,9.0,5.7948,175.0,33.550200000000004,460.0,418.7939,209.0,186.861,0.6438666666666667,0.1917154285714286,0.7561546307151231,0.9104215217391305,0.8940717703349281,853.0,0.9089858447488585,0.9389999999999997,0.9058588235294118,0.9109701492537313,0.4501758499413834,0.7842907385697538,0.312406576980568,0.0,0.9121714285714285,rural,0,1,0
13275960300,0.0,2239,874,1009,55.20708000000001,2.56,4.56,49263.6155606,91900.0,0.704332291201,0.265297007593,36.9,0.38109983982900003,0.948162111216,13275960300.0,Thomas County,rural_distant,0.1161232693166,0.269316659223,0.277355962483,0.1456007146048,0.16258064516158002,15.831302796670279,40.55639240474228,0.03037070120589,9.0,8.0168,113.0,22.841300000000004,440.0,397.1825,155.0,139.9596,0.8907555555555555,0.20213539823008853,0.7921899581589957,0.9026875,0.9029651612903226,717.0,0.9062695833333334,0.9456777777777778,0.8991639344262294,0.89838875,0.3737796373779637,0.8298465829846583,0.2605042016806723,0.0,0.8889319999999999,rural,0,1,0
13275960400,0.0,2151,882,1088,68.24965999999999,2.44,4.56,44556.9160998,82700.0,0.7782426778239999,0.218967921897,43.9,0.38109983982900003,0.875,13275960400.0,Thomas County,rural_distant,0.15481171548119999,0.283124128312,0.263133426314,0.19525801952580002,0.1448275862069,12.923141302095866,31.516640522458285,0.00278940027894,5.0,4.4612,115.0,20.609900000000003,429.0,395.4774,187.0,175.4515,0.8922399999999999,0.17921652173913047,0.8097826086956522,0.9218587412587412,0.9382433155080214,736.0,0.9189036269430052,0.9483857142857143,0.9275428571428572,0.9483870967741935,0.41032608695652173,0.8369565217391305,0.30357142857142855,0.0,0.8984723684210527,rural,0,1,0
13275960500,3.0,6819,2657,2885,36.97604000000001,2.54,4.56,50266.4283026,145300.0,0.71667399912,0.228332600088,35.2,0.38109983982900003,0.9321920107420001,13275960500.0,Thomas County,rural_fringe,0.17993840739119998,0.256049274087,0.2256929168499,0.1583809942802,0.19037800687280002,71.85734329582073,184.41671958381693,0.054993400791940004,26.0,14.6082,348.0,66.5355,1360.0,1235.4366,495.0,449.41929999999996,0.5618538461538461,0.19119396551724138,0.792283355764917,0.9084092647058823,0.9079177777777777,2229.0,0.9112423230974632,0.9324035714285713,0.8882384210526315,0.9182777777777777,0.3781965006729475,0.8322117541498429,0.2668463611859838,0.0004399472063352398,0.9037153846153847,rural,0,1,0
13275960700,1.0,6879,2519,3058,22.30286,2.72,4.55,33587.8523224,97600.0,0.403110917284,0.531472597761,34.7,0.38109983982900003,0.777853492334,13275960700.0,Thomas County,rural_fringe,0.2115133013519,0.293356592528,0.235353975868,0.10190434656200001,0.13231904103272998,112.94515591273945,308.43577908842184,0.06541648495421,18.0,12.6939,393.0,73.263,1123.0,1017.5341999999999,554.0,505.50870000000003,0.7052166666666666,0.1864198473282443,0.7705937739463602,0.9060856634016028,0.9124705776173285,2088.0,0.910862829736211,0.9309545454545455,0.9115604166666667,0.902886432160804,0.453544061302682,0.8031609195402298,0.3303518187239117,0.00014536996656490768,0.8931675276752767,rural,0,1,0
13275961000,0.0,4001,1564,1719,78.72189,2.38,4.56,63315.02557540001,148300.0,0.7648087978010001,0.221944513872,45.4,0.38109983982900003,0.960239651416,13275961000.0,Thomas County,rural_distant,0.1902024493877,0.23019245188799997,0.34591352162,0.16120969757560002,0.2264406779664,19.867409179327375,50.82449112946856,0.013246688327899998,8.0,8.4501,191.0,36.8404,839.0,759.9711,256.0,228.7382,1.0562625,0.19288167539267018,0.7990724884080371,0.9058058402860548,0.89350859375,1294.0,0.9002817669172932,0.9336230769230769,0.9090561403508772,0.9081627272727273,0.3454404945904173,0.8462132921174652,0.23378995433789954,0.0,0.9336257142857144,rural,0,1,0
13275960200,0.0,3954,1468,1711,79.38705,2.67,4.55,49108.3787466,114000.0,0.851795649975,0.09307030854830001,40.8,0.38109983982900003,0.912609970674,13275960200.0,Thomas County,rural_distant,0.1638846737481,0.238239757208,0.322711178554,0.1431461810827,0.08225574712646999,18.491680947963175,49.806612035590184,0.05513404147697,7.0,8.7149,194.0,38.7846,768.0,702.2935,278.0,255.2076,1.2449857142857144,0.199920618556701,0.8059347233360065,0.9144446614583334,0.9180129496402878,1247.0,0.9126997542997543,0.9452133333333333,0.9303283464566929,0.9152063492063492,0.3785084202085004,0.838813151563753,0.26577437858508607,0.0,0.8943956989247311,rural,0,1,0
13111050500,0.0,4118,1590,4077,153.2802,2.58,4.19,50989.5597484,184600.0,0.985672656629,0.00194269062652,54.3,0.163209792588,0.880739415623,13111050500.0,Fannin County,rural_remote,0.0949490043711,0.17629917435640002,0.30913064594499995,0.3050024283631,0.26605222734289996,10.373159742745639,26.86583133372738,0.012384652744058998,4.0,6.3189,57.0,12.842099999999999,1139.0,994.2511,158.0,136.5877,1.579725,0.22529999999999997,0.8468334315169367,0.8729158033362598,0.8644791139240507,1358.0,0.870507561728395,0.8235785714285714,0.8702765258215962,0.879602479338843,0.15832106038291605,0.9550810014727541,0.1218195836545875,0.0,0.8869321678321678,rural,0,1,0
13111050400,5.0,7152,2814,4774,43.906009999999995,2.48,4.19,43509.8791756,156500.0,0.957774049217,0.0048937360179,50.4,0.163209792588,0.896008403361,13111050400.0,Fannin County,rural_distant,0.13101230425059998,0.19980425055970003,0.34633668903799997,0.2200782997759,0.13686131386858,64.09145353904853,162.8934170971127,0.037332214765131,8.0,10.2076,147.0,31.2424,1877.0,1634.7314999999999,377.0,321.8184,1.27595,0.21253333333333332,0.8293897467828973,0.8709278103356419,0.8536297082228117,2409.0,0.8707377049180328,0.8677444444444444,0.8743472375690607,0.8725216393442623,0.2175176421751764,0.9356579493565795,0.16725820763087842,0.0006991051454138703,0.8670674931129476,rural,0,1,0
13111050100,0.0,3582,1536,2451,43.994409999999995,2.33,4.19,46487.7604167,172200.0,0.9556113902850001,0.00586264656616,53.2,0.163209792588,0.852816901408,13111050100.0,Fannin County,rural_remote,0.1172529313232,0.1675041876044,0.345896147404,0.2844779452819,0.15115465360413,34.91352651393666,81.41943487820386,0.03852596314907,2.0,5.0325,59.0,14.9025,1061.0,925.1655,193.0,162.9,2.51625,0.25258474576271184,0.8425859315589352,0.8719750235626766,0.844041450777202,1315.0,0.866996066252588,0.885325,0.8735738938053097,0.8737529411764706,0.19163498098859316,0.9536121673003802,0.15390749601275916,0.0,0.880266857142857,rural,0,1,0
13111050200,0.0,6128,2560,3743,37.75975,2.39,4.19,53672.890625,150300.0,0.992493472585,0.0,45.1,0.163209792588,0.904555314534,13111050200.0,Fannin County,rural_distant,0.1662859007833,0.21507832898159998,0.281657963446,0.21981070496039998,0.1471191072649,67.79705903773198,162.28921007157092,0.0075065274151399995,7.0,8.9094,109.0,19.549500000000002,1735.0,1512.3689,315.0,274.1721,1.2727714285714284,0.17935321100917434,0.8379500923361033,0.8716823631123919,0.8703876190476191,2166.0,0.8761606308411215,0.8643249999999999,0.8714198529411764,0.8748130434782608,0.19575253924284394,0.9464450600184672,0.15365853658536585,0.0,0.856691637630662,rural,0,1,0
13111050300,0.0,2762,1010,1437,107.7828,2.73,4.19,45931.8811881,174200.0,0.9337436640119999,0.0,47.0,0.163209792588,0.8148804251549999,13111050300.0,Fannin County,rural_distant,0.1857349746561,0.20238957277359998,0.31752353367099995,0.22302679217950003,0.10672514619887999,9.370697365442354,25.625610023120572,0.0662563359884,1.0,3.7013,60.0,12.768899999999999,659.0,574.3683,154.0,133.16119999999998,3.7013,0.21281499999999998,0.8283749427917619,0.871575569044006,0.8646831168831167,874.0,0.872256976744186,0.8877391304347826,0.887740579710145,0.8660890243902439,0.2448512585812357,0.9302059496567505,0.18942189421894218,0.0,0.8625567375886525,rural,0,1,0
13039010100,0.0,2545,1134,1635,253.9333,2.24,4.49,64618.07760140001,142900.0,0.758742632613,0.217288801572,52.1,0.314156706507,0.8145506419399999,13039010100.0,Camden County,rural_distant,0.13870333988209999,0.1693516699414,0.411394891945,0.2011787819251,0.18040201004998,4.465739625326808,10.022316884000642,0.023968565815330002,7.0,8.5353,164.0,42.8528,623.0,562.6782000000001,211.0,155.9342,1.2193285714285713,0.26129756097560974,0.7661696517412936,0.9031752808988766,0.739024644549763,1005.0,0.9092548076923077,0.8656862745098038,0.8919202020202021,0.8946317460317461,0.373134328358209,0.8298507462686567,0.2529976019184652,0.0,0.9201918367346938,rural,0,1,0
13039010401,5.0,11990,4224,4678,11.35753,2.83,4.53,63760.7717803,167000.0,0.738281901585,0.186405337781,27.1,0.314156706507,0.9346871569700002,13039010401.0,Camden County,rural_fringe,0.1939115929941,0.33527939949999996,0.1629691409508,0.042368640533761,0.2229250231405,371.9118505520126,1055.687284118994,0.07531276063385,20.0,29.9178,613.0,157.61350000000004,2271.0,2027.1934,794.0,565.2751000000001,1.49589,0.25711827079934757,0.7517576527852895,0.8926435050638486,0.7119333753148616,3698.0,0.8905290155440415,0.8892016806722689,0.8890982261640797,0.9000748484848484,0.38047593293672255,0.8288263926446728,0.2590538336052202,0.0004170141784820684,0.9020553990610328,rural,0,1,0
13039010301,4.0,8381,3020,3229,27.48097000000001,2.78,4.53,57771.556291400004,112700.0,0.7748478701829999,0.178498985801,31.6,0.314156706507,0.946025778733,13039010301.0,Camden County,rural_fringe,0.2170385395539,0.275862068965,0.255339458299,0.08734041283855,0.1178626543209,109.89422862438985,304.9746788413945,0.04665314401627,16.0,21.4767,485.0,126.87700000000001,1550.0,1389.5715,597.0,445.07500000000005,1.34229375,0.26160206185567014,0.7488671450151058,0.8964977419354839,0.7455192629815747,2648.0,0.8861901116427433,0.8880522388059701,0.9062331343283582,0.9003206405693951,0.4086102719033233,0.8108006042296072,0.27806241266884024,0.0004772700155112755,0.9153358381502891,rural,0,1,0
13039010302,0.0,4080,1620,1897,85.56361,2.52,4.53,59176.3580247,116300.0,0.658578431373,0.246078431373,33.2,0.314156706507,0.872809213821,13039010302.0,Camden County,rural_distant,0.1475490196079,0.2664215686275,0.277450980392,0.10441176470585,0.16446124763712,18.933282501755127,47.68382259701291,0.09534313725495,7.0,9.718499999999999,261.0,61.097300000000004,846.0,764.9018000000001,304.0,235.2822,1.3883571428571426,0.23408927203065136,0.7552889985895628,0.904139243498818,0.7739546052631578,1418.0,0.8994098734177216,0.8974914893617021,0.921843093922652,0.902006603773585,0.39844851904090267,0.8110014104372355,0.2643478260869565,0.0,0.8973205128205128,rural,0,1,0
13039010402,4.0,5207,1884,2025,14.54636,2.76,4.53,77740.3397028,187800.0,0.9080084501629999,0.0353370462838,35.3,0.314156706507,0.944906856916,13039010402.0,Camden County,rural_fringe,0.1695794123296,0.271941617054,0.271557518724,0.12175917034767002,0.24769053117773002,129.51693757063623,357.9589670543009,0.05665450355294002,13.0,14.688099999999999,245.0,62.19670000000001,1066.0,962.0153,338.0,254.09959999999998,1.129853846153846,0.2538640816326531,0.7779781588447654,0.9024533771106942,0.7517739644970414,1662.0,0.8989448418156809,0.9376357142857142,0.9068945355191257,0.9178968421052631,0.35078219013237066,0.8447653429602888,0.24074074074074073,0.0007681966583445362,0.880809090909091,rural,0,1,0
13039010403,3.0,4094,1552,1664,12.47775,2.64,4.53,83131.121134,233400.0,0.781875915975,0.18710307767499998,43.6,0.314156706507,0.871633237822,13039010403.0,Camden County,rural_fringe,0.137518319492,0.23351245725439998,0.26917440156399997,0.2169027845628,0.39850644942307,124.38139889002424,328.1040251647933,0.031021006350699997,9.0,15.029899999999998,202.0,50.1736,892.0,793.6143,257.0,194.1821,1.6699888888888887,0.24838415841584158,0.7742646323529411,0.889702130044843,0.755572373540856,1360.0,0.8902984719864176,0.7725352941176471,0.9051631578947369,0.891175,0.3375,0.8448529411764706,0.22367275892080069,0.0007327796775769418,0.8698545454545454,rural,0,1,0
13039010602,0.0,888,329,400,44.10054,2.68,4.53,71014.893617,143000.0,0.80518018018,0.07207207207210001,38.4,0.314156706507,0.868181818182,13039010602.0,Camden County,rural_distant,0.1903153153154,0.2049549549548,0.326576576577,0.1126126126127,0.3094405594407,7.460226110609983,20.135807860856126,0.12274774774776001,4.0,0.8875,45.0,10.531500000000001,177.0,166.1857,68.0,55.395100000000006,0.221875,0.23403333333333337,0.7925163265306122,0.9389022598870056,0.8146338235294118,294.0,0.9389028037383177,0.9389,0.938904,0.9389000000000001,0.3843537414965986,0.8333333333333334,0.27755102040816326,0.0,0.9389000000000001,rural,0,1,0
13039010200,0.0,5114,1873,2194,131.9585,2.64,4.53,71261.45221569999,136800.0,0.682831443097,0.275713727024,40.8,0.314156706507,0.9297413793100001,13039010200.0,Camden County,rural_distant,0.15799765350029998,0.24168947985900002,0.298396558467,0.14000782166603,0.19810235767671,14.193856401823302,38.75460845644654,0.04145482987876,9.0,14.4039,270.0,71.5102,1019.0,916.1285,354.0,253.95759999999999,1.6004333333333334,0.2648525925925926,0.7602906779661016,0.8990466143277723,0.7173943502824859,1652.0,0.9075162109375,0.8890452054794521,0.9013928571428571,0.9013923611111111,0.37772397094430993,0.8311138014527845,0.2578295702840495,0.0,0.8634868852459017,rural,0,1,0
13319960200,0.0,3196,1072,1527,140.76,2.94,4.44,46511.7537313,70900.0,0.4771589486860001,0.521589486859,43.5,0.442703461179,0.9446962828650001,13319960200.0,Wilkinson County,rural_distant,0.19305381727159998,0.23498122653359999,0.299123904881,0.1645807259074,0.07881773399017002,7.615799943165673,22.705314009661837,0.00125156445557,0.0,0.0,63.0,12.811800000000002,574.0,530.3380999999999,98.0,86.8497,,0.2033619047619048,0.8571423129251701,0.9239339721254355,0.8862214285714286,735.0,0.9239341463414634,0.92393125,0.9239343137254902,0.92393375,0.21904761904761905,0.9142857142857143,0.14583333333333334,0.0,0.9239337078651685,rural,0,1,0
13319960300,0.0,4521,1613,1962,82.55025,2.8,4.44,46892.5604464,71600.0,0.628621986286,0.31895598319,35.9,0.442703461179,0.9118457300280001,13319960300.0,Wilkinson County,rural_distant,0.17274939172749998,0.231364742314,0.275160362752,0.15040920150409998,0.06430976430971,19.539613750412627,54.76664213615343,0.05242203052424001,0.0,0.0,93.0,15.48,845.0,774.5292000000001,147.0,131.9909,,0.1664516129032258,0.8497696774193549,0.9166026035502959,0.8978972789115647,1085.0,0.916602624671916,0.916603125,0.9166025316455697,0.9166026666666667,0.22119815668202766,0.9142857142857143,0.14818548387096775,0.0,0.9166024193548387,rural,0,1,0
13319960400,1.0,1669,628,955,223.9976,2.56,4.44,47784.7133758,74600.0,0.733373277412,0.263630916717,50.5,0.442703461179,0.93799682035,13319960400.0,Wilkinson County,rural_distant,0.1270221689635,0.1587777112043,0.31156381066500005,0.250449370881,0.09143807148799,2.8036014671585767,7.4509726889930965,0.002995805871776,0.0,0.0,41.0,5.9378,374.0,343.5618,44.0,39.5004,,0.14482439024390245,0.8474945533769063,0.9186144385026738,0.8977363636363637,459.0,0.9186142857142857,0.918615,0.9186140625,0.9186142857142856,0.18518518518518517,0.9106753812636166,0.10526315789473684,0.0005991611743559018,0.9186153846153846,rural,0,1,0
13077170200,0.0,6961,2754,3019,14.79394,2.53,4.29,66573.8198983,144700.0,0.806780634966,0.138054877173,40.2,0.270276441328,0.953028430161,13077170200.0,Coweta County,suburban_large,0.1765550926596,0.302255423071,0.285303835656,0.1203850021549,0.22240259740208998,186.15730495054058,470.5305010024375,0.05516448786092999,3.0,14.290899999999999,297.0,47.385400000000004,1879.0,1645.5332,492.0,407.79050000000007,4.763633333333333,0.15954680134680135,0.7918382628229128,0.8757494411921235,0.8288424796747969,2671.0,0.8734725895316805,0.8704938271604938,0.8798106557377049,0.8689589576547231,0.2953949831523774,0.8876825159116436,0.2075073808519612,0.0,0.8890515306122448,suburban,0,0,1
13077170501,1.0,6913,2407,2522,40.30172,2.87,4.29,86170.128791,197800.0,0.8793577318100001,0.0844785187328,43.7,0.270276441328,0.939241917503,13077170501.0,Coweta County,rural_fringe,0.1651960075221,0.2249385216257,0.344423549833,0.122667438160181,0.27989130434759,59.7244981107506,171.53114060640587,0.03616374945753,8.0,13.1753,218.0,28.274300000000004,1767.0,1579.1224,341.0,294.428,1.6469125,0.12969862385321101,0.8204798628963154,0.8936742501414827,0.863425219941349,2334.0,0.8946446529080675,0.9143730158730159,0.8880979885057472,0.8911654822335024,0.23950299914310197,0.9031705227077977,0.16176470588235295,0.00014465499783017504,0.8947096774193548,rural,0,1,0
13077170100,0.0,7620,2654,2760,85.62493,2.87,4.29,63752.750565199996,146800.0,0.858005249344,0.05984251968500001,36.7,0.270276441328,0.911128087599,13077170100.0,Coweta County,rural_fringe,0.24343832021,0.274803149606,0.24094488188939994,0.14566929133859996,0.18452380952350997,30.99564577746224,88.99277348314328,0.08215223097112,6.0,14.642799999999998,273.0,43.2666,1815.0,1612.7470999999998,451.0,378.3436,2.440466666666666,0.15848571428571429,0.8051080943025539,0.8885658953168043,0.8388993348115299,2545.0,0.8799327731092434,0.896966935483871,0.8961442822384428,0.889161316872428,0.28447937131630646,0.8903732809430256,0.19902912621359223,0.0,0.9027338235294118,rural,0,1,0
13077170503,4.0,5815,2115,2249,27.37495,2.75,4.29,79968.2742317,201200.0,0.853310404127,0.0961306964746,35.3,0.270276441328,0.924113009198,13077170503.0,Coweta County,rural_fringe,0.18073946689599996,0.307824591574,0.248323301806,0.10558899398105001,0.31237006237016,77.26041508751615,212.42047930681153,0.050558899398169994,7.0,12.2425,225.0,30.412300000000002,1547.0,1377.5452,289.0,249.79979999999998,1.7489285714285714,0.13516577777777777,0.8075434235976789,0.8904623141564318,0.8643591695501729,2068.0,0.8959930107526882,0.8822693548387096,0.8844055555555556,0.8706112612612613,0.24854932301740812,0.8878143133462283,0.1574074074074074,0.0006878761822871883,0.9024686868686868,rural,0,1,0
13077170303,0.0,5214,1854,1984,22.89075,2.81,4.29,103607.713053,248200.0,0.87360951285,0.0797851937092,43.3,0.270276441328,0.958949704142,13077170303.0,Coweta County,rural_fringe,0.2105868814729,0.21308016877679997,0.34714230916699995,0.11967779056381,0.4073342736254,80.99341437043347,227.77759575374333,0.04660529344077,5.0,10.1303,137.0,22.021299999999997,1445.0,1279.771,214.0,179.07750000000001,2.02606,0.16073941605839415,0.8278734591893392,0.8856546712802768,0.8368107476635515,1801.0,0.8883609081934847,0.8490591836734694,0.8845978070175439,0.884770652173913,0.1948917268184342,0.9211549139367018,0.1289933694996986,0.0,0.8757190476190476,rural,0,1,0
13077170305,3.0,10583,3946,4041,10.499239999999999,2.6,4.29,44248.78357830001,143400.0,0.607200226779,0.314939053199,30.0,0.270276441328,0.887652705061,13077170305.0,Coweta County,suburban_large,0.18945478597749998,0.323065293395,0.18850987432650002,0.0831522252669,0.14632983794058002,375.8367272297805,1007.9777202921356,0.0778607200226,8.0,22.4147,537.0,85.6348,2432.0,2131.7464,821.0,686.2040000000001,2.8018375,0.15946890130353816,0.7704054502369668,0.8765404605263157,0.8358148599269185,3798.0,0.8815834738617201,0.8676891364902507,0.8830121145374449,0.8773602329450915,0.35755660874144285,0.8565034228541337,0.25238241623117125,0.00028347349522819614,0.8689082352941176,suburban,0,0,1
13077170306,5.0,8177,3260,3684,6.853258,2.51,4.29,71203.58895710003,178000.0,0.6768986180750001,0.218662101015,37.4,0.270276441328,0.9451048195370001,13077170306.0,Coweta County,suburban_large,0.1649749296809,0.28983734866099997,0.264400146754,0.12449553626021999,0.32360360360359997,475.6861626980919,1193.1551387675759,0.1044392809099,12.0,19.5825,337.0,55.50289999999999,2283.0,1985.8494,529.0,433.0652,1.631875,0.16469703264094954,0.7889908256880734,0.869842049934297,0.8186487712665407,3161.0,0.8672634477254589,0.857201,0.8721039627039627,0.8741853146853147,0.27396393546346093,0.8895919012970579,0.18812233285917496,0.0006114711997064938,0.8804586046511628,suburban,0,0,1
13077170402,4.0,9777,3280,3334,15.719870000000002,2.98,4.29,98543.5365854,239600.0,0.852204152603,0.12713511302000002,40.5,0.270276441328,0.9615225486139999,13077170402.0,Coweta County,suburban_large,0.22082438375779997,0.23217755957879999,0.2980464355117,0.12191878899464,0.3552383939771001,208.65312499403618,621.9517082520401,0.0206607343766,8.0,18.5953,253.0,39.791999999999994,2490.0,2180.9710999999998,432.0,350.6412,2.3244125,0.15728063241106718,0.8136976437323279,0.8758920080321284,0.8116694444444446,3183.0,0.8775756097560976,0.8709125,0.8780490861618799,0.8644226804123709,0.215205780710022,0.9180018850141376,0.14784394250513347,0.00040912345300194336,0.86875625,suburban,0,0,1
13077170403,0.0,4472,1446,1554,16.222820000000002,3.09,4.29,134977.524205,263600.0,0.844588550984,0.09838998211089996,39.3,0.270276441328,0.917105263158,13077170403.0,Coweta County,rural_fringe,0.24798747763860002,0.25648479427579995,0.268559928444,0.09369409660116,0.3942898445971,89.13370178550953,275.66107495490917,0.05702146690517999,0.0,9.8241,93.0,15.8524,1174.0,1025.6622,138.0,111.6613,,0.1704559139784946,0.8277580071174377,0.8736475298126064,0.8091398550724638,1405.0,0.8695842105263158,0.864474,0.894283448275862,0.8859693548387098,0.16441281138790034,0.9338078291814946,0.10518292682926829,0.0,0.8795511627906977,rural,0,1,0
13077170404,2.0,5831,2096,2150,7.352792,2.78,4.29,92386.6412214,185300.0,0.8782370090889999,0.0634539530098,40.6,0.270276441328,0.9155057540880001,13077170404.0,Coweta County,suburban_large,0.17338363916990002,0.23838106671280002,0.290344709312,0.12570742582745,0.4150943396221,285.06178333346026,793.0320890350223,0.05830903790086,1.0,12.790199999999999,152.0,21.989199999999997,1633.0,1409.5361,257.0,206.6845,12.790199999999999,0.1446657894736842,0.8081253059226627,0.8631574402939376,0.8042198443579767,2043.0,0.8645575609756098,0.7814571428571429,0.8637761154855643,0.8759006289308177,0.20019579050416056,0.9251101321585903,0.13597883597883598,0.0003429943405933802,0.8529423076923077,suburban,0,0,1
13077170405,1.0,7368,2607,2646,7.520142,2.83,4.29,77997.58342919999,168000.0,0.912052117264,0.035559174810000004,41.4,0.270276441328,0.908795602199,13077170405.0,Coweta County,suburban_large,0.1867535287731,0.22163409337630002,0.31446796959799994,0.1160423452769,0.27408949011420003,346.6689857718112,979.7687330904124,0.05238870792619,10.0,16.3455,194.0,30.940499999999997,2026.0,1768.2560999999998,304.0,251.45749999999998,1.6345500000000002,0.15948711340206184,0.8157062352012627,0.8727818854886475,0.8271628289473684,2534.0,0.873419256198347,0.8708964285714286,0.8745798488664986,0.8637019900497512,0.19652722967640096,0.9194948697711128,0.13047210300429185,0.00013572204125950055,0.8779820754716982,suburban,0,0,1
13077170406,2.0,3634,1297,1297,4.865976,2.8,4.29,89616.8080185,203700.0,0.9380847550910001,0.0467804072647,43.2,0.270276441328,0.9095634095630001,13077170406.0,Coweta County,suburban_large,0.22729774353329998,0.217116125482,0.326362135388,0.111997798569,0.43282955499611003,266.54467675138557,746.8183155856092,0.015134837644460001,9.0,7.7698,115.0,19.1246,953.0,834.5645,181.0,149.5412,0.8633111111111111,0.1663008695652174,0.8036566772655008,0.8757235047219307,0.8261944751381216,1258.0,0.8791448087431695,0.8028206896551724,0.8852217142857144,0.8736152439024389,0.23529411764705882,0.9014308426073132,0.15961199294532627,0.000550357732526142,0.8457083333333333,suburban,0,0,1
13077170502,0.0,6006,2143,2270,30.56574,2.8,4.29,77261.5492301,164700.0,0.876123876124,0.09307359307360001,33.7,0.270276441328,0.9460708782739999,13077170502.0,Coweta County,rural_fringe,0.16600066600059998,0.35397935397900004,0.238927738928,0.09007659007661001,0.2247684056556,70.11117676195636,196.4945065946383,0.030802530802500002,7.0,10.6233,173.0,28.118100000000005,1590.0,1424.7872,307.0,258.4711,1.5176142857142858,0.16253236994219655,0.8290802599903706,0.8960925786163522,0.8419254071661237,2077.0,0.895910063559322,0.8954166666666666,0.892646037735849,0.9029465909090909,0.23110255175734232,0.9133365430909967,0.161834475487612,0.0,0.895590291262136,rural,0,1,0
13077170601,2.0,7498,2953,3104,9.169358,2.54,4.29,45219.302404300004,158500.0,0.405174713257,0.561749799947,30.3,0.270276441328,0.974293059126,13077170601.0,Coweta County,rural_fringe,0.2441984529206,0.2516671112294,0.18204854627939998,0.14923979727929998,0.1198810340883,322.0509004010968,817.7235527285552,0.03307548679648,7.0,10.4981,405.0,62.88569999999999,1800.0,1582.5907,662.0,549.0256,1.4997285714285715,0.15527333333333332,0.7672234168406403,0.8792170555555555,0.8293438066465257,2874.0,0.8776040268456375,0.8882351239669422,0.8821891891891892,0.8774053435114503,0.37125956854558106,0.8566457898399443,0.2688870836718115,0.00026673779674579886,0.8747,rural,0,1,0
